event,tournament_url,tournament_start_time,round,group,game_url,white_username,black_username,white_uuid,black_uuid,white_rating,black_rating,target,white_result_code,black_result_code,fen,eco,end_time,pgn_result,termination
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390719,apollonzerotv,kulik2007,d10059fc-8eb6-11e6-804a-000000000000,622ce6aa-6df3-11e6-802e-000000000000,2619,2458,white_win,win,checkmated,2r5/1b2pQbk/p2p4/8/P3P2R/4B3/P5P1/6K1 b - - 2 31,https://www.chess.com/openings/Sicilian-Defense-Open-Najdorf-Variation-6.Bd3-g6,1770743526,1-0,APOLLONZEROTV won by checkmate
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390721,barriochess,wunderkind2011,804efa68-920f-11e9-808f-653deed25c90,c2207652-889e-11ef-9f5e-7731de7b8078,2469,2592,white_win,win,resigned,8/PQ1k3p/4p1pP/3p1pP1/3P1P2/4P3/1P3K2/2n5 b - - 4 58,https://www.chess.com/openings/Indian-Game...6.Bd3-Bd6-7.Bxd6-Qxd6-8.f4,1770743425,1-0,barriochess won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390723,hephaestus_11,fillipos12,e9fc64ac-da3b-11f0-984e-cb02ac4e1564,5c281dc0-c77e-11e7-8022-000000000000,2601,2440,white_win,win,resigned,3R4/1p3p1k/2pB2pp/5b1n/2q2P2/7P/5QB1/6K1 b - - 0 32,https://www.chess.com/openings/Kings-Indian-Defense-Fianchetto-Debrecen-Classical-Main-Line...9.Nxd4-Re8-10.Re1-Nc5-11.h3,1770743461,1-0,Hephaestus_11 won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390725,weezhun93,noname372k,f1d4a832-ea3c-11ef-81a7-37a1da6c4fec,712ac3dc-c26b-11ee-aef6-07f4fe91a317,2417,2599,white_loss,timeout,win,7k/p5pP/4Q3/3Pp3/4Pp1q/P4P2/5NP1/1r4K1 w - - 5 41,https://www.chess.com/openings/Nimzo-Indian-Defense-Kmoch-Variation-4...c5-5.d5-b5-6.e4,1770743557,0-1,Noname372k won on time
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390727,fikus-13,x-6605293955,d48fc2d8-824f-11f0-8df8-d3fba447798c,38ddbb32-912f-11ee-a4c3-0fe5039c8d30,2595,2412,white_win,win,resigned,r2b1r2/1p1Q1pk1/p5p1/4p2p/1n1p3P/3P2P1/PPR1PPB1/2R3K1 b - - 0 22,https://www.chess.com/openings/Reti-Opening-Kings-Indian-Attack-Symmetrical-Defense...4.O-O-d5-5.d3-O-O,1770743263,1-0,fikus-13 won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390729,bapttoche,ridethesky89,fd34e0d8-a50a-11ef-8a80-cd8475ff8dfe,bc7a1756-858f-11ea-9a6e-ad4bb25886b9,2579,2398,white_win,win,timeout,8/8/k7/3K4/1R1N1PP1/8/8/3r4 b - - 0 48,https://www.chess.com/openings/English-Opening-Reversed-Sicilian-Closed-3.g3-Bc5-4.Bg2-d6,1770743559,1-0,Bapttoche won on time
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390731,albadelomass,mr-uteligger,3fc3faee-738b-11ef-8596-73c8f652b22f,c72a082c-4db9-11ef-9311-81ffc3420a26,2394,2561,white_win,win,timeout,8/8/4pK2/3bP3/4k2Q/7p/7P/8 b - - 4 70,https://www.chess.com/openings/Indian-Game-Yusupov-Rubinstein-System...4.Bd3-Bb7-5.Nbd2-d5,1770743573,1-0,albadelomass won on time
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390733,matinghaffarifar,kotofeyca,6bf6444e-b79f-11e9-a6fb-77d7e2c80f28,d789f65c-9f64-11e6-8030-000000000000,2271,2570,white_loss,timeout,win,8/7p/2Nr4/pK4k1/8/8/1p4PP/r4R2 w - - 4 51,https://www.chess.com/openings/Slav-Defense-Modern-Geller-Gambit-5...b5,1770743583,0-1,Kotofeyca won on time
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390735,lukaslebakken,rebequeen08,68a7ab3c-d5ef-11f0-9fc9-7f003d2dbed1,5de48d3a-2d04-11eb-a145-d372b8cc7da2,2569,2240,white_win,win,timeout,4b3/pp6/6pk/3P4/P1P1PK2/8/3R4/8 b - - 1 44,https://www.chess.com/openings/Queens-Pawn-Opening-Chigorin-Barry-Attack-6...c5,1770743428,1-0,LukasLeBakken won on time
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390737,mcqueen444,mikewizard,c0c98840-fdc7-11ef-8b08-df9b442a7552,f6e84894-e84d-11de-8013-000000000000,2561,2225,white_win,win,timeout,5r2/p3pkQp/3q1p1P/3p1R2/8/2P5/6K1/8 b - - 6 35,https://www.chess.com/openings/Sicilian-Defense-Open-Accelerated-Dragon-Modern-Variation-5...Bg7,1770743493,1-0,McQueen444 won on time
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390739,rafaelsharon,rcc_2024,81dace2e-ad93-11f0-861f-850e753fb3df,3f5241ae-380a-11ef-a051-55f6cd0a1169,2790,2505,white_win,win,resigned,1r6/2R4p/1p2b1k1/p3p3/8/3BP3/5R1P/6K1 b - - 5 38,https://www.chess.com/openings/Grunfeld-Defense-Exchange-Kemeri-Variation...7.bxc3-c5-8.e3-O-O-9.Ne2,1770743478,1-0,RafaelSharon won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390741,cheer_down,rollercoaster29,84fb72d8-b346-11e8-8014-000000000000,49954d56-3e41-11ed-b944-f70f3e61c401,2504,2684,white_loss,resigned,win,4r3/bp2kp2/3pb3/P7/4p3/2P3PP/1P4PK/R7 w - - 0 41,https://www.chess.com/openings/Giuoco-Piano-Game...5.c3-Nf6-6.d3-a5,1770743452,0-1,rollercoaster29 won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390743,nigirisushies,roedor,6a8aa0be-ea46-11e7-8012-000000000000,44768cd0-4eed-11e1-8016-000000000000,2632,2449,white_win,win,checkmated,8/2K5/k7/8/Q7/8/2P5/8 b - - 16 60,https://www.chess.com/openings/Bishops-Opening-Berlin-Vienna-Hybrid-Variation-4...Bb4,1770743536,1-0,NigiriSushies won by checkmate
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390745,juan-jose-taylor-rodrigue,zampronha1971,641e11e4-1431-11f0-ae71-17e7ecc59ca2,fe5b8652-98ee-11e9-a9c5-8387edd884b6,2630,2449,white_win,win,resigned,r5k1/pb5p/1n1p2p1/2pPp1Q1/2p1P2q/P1B2PR1/1P1N3P/R6K b - - 4 23,https://www.chess.com/openings/Nimzo-Indian-Defense-Deferred-Hubner-Variation,1770743145,1-0,Juan-Jose-Taylor-Rodrigue won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390747,fh2411,hatsak7,2335ddc4-d2d9-11e3-8048-000000000000,3c322820-c48a-11ee-bd85-45c1570f6aed,2627,2418,white_win,win,checkmated,1R3k2/8/5PP1/2b2K2/8/7P/8/8 b - - 2 69,https://www.chess.com/openings/Indian-Game-East-Indian-London-System...5.h3-O-O-6.c3-c5,1770743584,1-0,Fh2411 won by checkmate
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390749,colincreeveydennic,miki_gb,5ef87e72-8114-11e9-a5c0-a9280c281621,baaf57d2-8dd4-11e9-8053-0373d289b324,2464,2559,white_win,win,checkmated,3N4/r6p/4NR1k/3p4/1n4K1/4p3/8/8 b - - 1 46,https://www.chess.com/openings/French-Defense-Exchange-Variation-3...exd5-4.Nc3-Nf6,1770743561,1-0,colincreeveydennic won by checkmate
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390751,mjelcic,sultaic,f32fd324-5de2-11e4-8010-000000000000,5e7f138c-0bae-11e5-8048-000000000000,2410,2555,white_loss,resigned,win,8/5ppp/4p3/p1k5/8/2K4P/5PP1/8 w - - 2 46,https://www.chess.com/openings/Alapin-Sicilian-Defense-Barmen-Defense-4.d4-Nc6-5.Nf3-Bg4-6.Be2,1770743391,0-1,SultaiC won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390753,xuetianhao,manukyan_artak,df7c1be0-69e3-11ef-b73f-3d72bb64f4e8,76b737ae-b048-11e7-802c-000000000000,2343,2533,white_loss,checkmated,win,8/p7/3kP3/3n2p1/QP3bB1/7P/P2p2P1/5q1K w - - 0 53,https://www.chess.com/openings/Caro-Kann-Defense-Advance-Short-Variation-with-4-Nf3...5.Be2-c5-6.O-O-Nc6-7.c3,1770743449,0-1,Manukyan_Artak won by checkmate
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390755,andrzej,vedantgoswami,b7043fa4-4079-11dc-8062-000000000000,e16bc3d6-6f7b-11ea-af73-0f49fa79bb10,2515,2345,white_loss,timeout,win,5k2/5p2/3KpBp1/3p4/5P2/6rp/8/8 w - - 0 67,https://www.chess.com/openings/Pirc-Defense-2.d4-c6,1770743552,0-1,vedantgoswami won on time
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390757,shahzodbek_2010,elessar16,458b8e38-481c-11ee-9b5d-6b6101dced62,2706b114-c4a6-11f0-b2ad-596b980c26f0,2525,2350,white_win,win,resigned,4r1k1/p1q2p1p/5QpB/nRP1p1N1/3p1b2/P7/2b2PPP/3R2K1 b - - 11 26,https://www.chess.com/openings/Caro-Kann-Defense-Panov-Fianchetto-Defense...7.Be2-O-O-8.O-O-Nc6,1770743442,1-0,Shahzodbek_2010 won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390759,knightinshiningarmour16,irina_mikhaylova,33478e2a-2643-11ee-b9a0-bd04009b22a1,03e6a776-f572-11e3-801c-000000000000,2459,2282,white_win,win,resigned,6k1/5p2/6p1/7p/4P3/6PP/3Q2BK/8 b - - 0 46,https://www.chess.com/openings/Indian-Game-East-Indian-London-System...4.e3-O-O-5.h3-d6,1770743457,1-0,knightinshiningarmour16 won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390761,mise2020,metiforce,5ada1e08-de75-11ea-a415-ad70d5dbd29b,45acd830-aaba-11e9-8fc2-b1abd69122a5,2332,2940,white_win,win,timeout,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq e3 0 1,https://www.chess.com/openings/Kings-Pawn-Opening,1770743267,1-0,Mise2020 won on time
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390763,pizzalover2502,ach19,04828fea-e61d-11ef-8507-4390dc4c1d24,c06b9f54-ebc2-11e9-bfa6-a57e4e2c28b1,2652,2354,white_win,win,timeout,3N3k/4Q1pp/1b5q/p3p3/3nB3/5P2/PP5P/1K5R b - - 2 38,https://www.chess.com/openings/Sicilian-Defense-Open-Najdorf-English-Attack...12.g5-Nh5-13.Nd5-Bxd5-14.exd5,1770743457,1-0,Pizzalover2502 won on time
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390765,dey2580,garnikn,750ce062-0d0d-11e8-8014-000000000000,bc3e282a-279b-11e9-b297-ef9538aa966e,2646,2354,white_win,win,timeout,8/8/8/7R/1pP3P1/1K4k1/7Q/8 b - - 4 71,https://www.chess.com/openings/Kings-Indian-Attack-Yugoslav-Variation-3.Bg2-c6-4.d3-Bf5-5.O-O,1770743587,1-0,dey2580 won on time
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390767,wpwpwp-2015,ferdipy,eb4bd5c8-8afa-11e4-8000-000000000000,ea0ff584-e156-11e8-8058-000000000000,2581,2366,white_loss,resigned,win,8/3k4/p5p1/8/Pn3p1P/2p2N1K/q7/8 w - - 0 48,https://www.chess.com/openings/French-Defense-Exchange-Variation-3...exd5-4.Nf3,1770743496,0-1,ferdipy won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390769,janjestem,ural58,0161c014-ac47-11e7-8010-000000000000,eb13f844-b84f-11e7-801a-000000000000,2349,2588,white_loss,timeout,win,8/8/8/8/3q4/8/2K3kb/8 w - - 10 79,https://www.chess.com/openings/Queens-Gambit-Declined-Albin-Modern-Line-5...Nge7,1770743584,0-1,ural58 won on time
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390771,tiltedknight123,mirchi_26,7d78af1e-d2ca-11e8-804a-000000000000,36811bc0-1a58-11e4-8060-000000000000,2578,2348,white_win,win,resigned,8/7P/6K1/4Bp2/5P2/1p6/kP6/8 w - - 1 53,https://www.chess.com/openings/Grunfeld-Defense-Russian-Hungarian-Variation,1770743368,1-0,TiltedKnight123 won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390773,tonilator,stefansachy,78baf76e-e26a-11ef-b4e1-f9ee10bdb89a,ce52c77e-13d4-11f0-93bc-332c66fe77c2,2339,2578,white_loss,timeout,win,8/8/3k4/K2P4/pP2n3/P7/3B4/8 w - - 15 55,https://www.chess.com/openings/Nimzowitsch-Defense-2.Nc3,1770743535,0-1,stefansachy won on time
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390775,fmalexhdez,miguel-la,a82fb376-71c8-11ea-9f18-d7306e732d62,fef71e60-5666-11ef-b6e1-97c1b208a005,2327,2479,white_loss,resigned,win,5r1k/5pp1/1P5p/4p3/6Pn/1QP1NqnP/1P3P2/R3K3 w - - 9 36,https://www.chess.com/openings/Ruy-Lopez-Opening-Morphy-Defense-Columbus-Variation...7.d3-d6-8.c3-h6,1770743519,0-1,Miguel-LA won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390777,pesandu_liyanage_1,lordiron,2e926646-4790-11f0-bbc8-4bae8a3a30c4,beeca930-0658-11e3-8038-000000000000,2463,2341,white_loss,resigned,win,r1b2rk1/ppq2pbp/6p1/3p4/4B1P1/7P/PPP5/R2QR2K w - - 0 18,https://www.chess.com/openings/Modern-Defense-Standard-Line-3...d6-4.Be3-Nd7,1770743208,0-1,LordIron won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390779,ket_cha,chessgirl_leyla,2f68e43e-17c4-11ef-80a3-8fd07ee9df31,746bea2e-ce0f-11f0-a0c0-df2b4332a0f9,2465,2311,white_win,win,checkmated,3Rkr2/pb3p2/1p2pQB1/4P1p1/5n2/4qP1P/PP4P1/7K b - - 4 29,https://www.chess.com/openings/Alapin-Sicilian-Defense-Barmen-Defense-4.d4-Nf6-5.Nf3-Nc6,1770743331,1-0,Ket_Cha won by checkmate
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390785,argentino1,zeronybah,66862ada-0132-11e3-8040-000000000000,41de6490-1a5b-11ec-b62c-fbeb782fe6ad,2442,2306,white_win,win,resigned,8/2k2ppp/4p3/2b5/Q1P4P/2Pb3R/3P1PP1/1rBK4 b - - 4 27,https://www.chess.com/openings/Sicilian-Defense-Canal-Attack...4.c3-Nf6-5.Qe2-a6,1770743215,1-0,Argentino1 won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390789,itscheckm8mate,tiagomangialardo,ddb2a61a-be8c-11e4-801e-000000000000,ed9ea3de-002f-11e3-804c-000000000000,2439,2275,white_win,win,timeout,8/7p/6pk/pp2np2/8/P1P4P/1P2B1P1/2K5 b - - 1 37,https://www.chess.com/openings/Indian-Game-Knights-Variation-East-Indian-Defense-3.Nc3-Bg7-4.e4,1770743558,1-0,ItsCheckM8Mate won on time
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390793,oleksandrprokhorov,cheessmasteer54,ea565114-58b1-11e4-802e-000000000000,c29ded98-f199-11f0-99e3-c39616e11219,2435,2264,white_win,win,timeout,8/pp6/2pp4/2P5/1P5R/6P1/P4RBK/k7 b - - 4 55,https://www.chess.com/openings/Dutch-Defense-Fianchetto-Semi-Leningrad-Variation...5.O-O-O-O-6.c4-d6,1770743588,1-0,OleksandrProkhorov won on time
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390795,jaroslavsobek,yushko_olga,02868b1a-98fc-11ef-8978-1dea2c1c7f16,dbc3fa54-8622-11e4-8012-000000000000,2259,2426,white_loss,timeout,win,1r4k1/5rp1/2p4P/3p4/2qP4/4Q2P/p1p2P2/K1R2R2 w - - 2 41,https://www.chess.com/openings/Queens-Gambit-Declined-Harrwitz-Orthodox-Defense-7.h3-Nbd7-8.Qc2,1770743504,0-1,Yushko_Olga won on time
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390797,adrian-thorsen,alenzer,d73ec484-3f6f-11eb-b368-159edaaea174,8a9acf24-9e37-11e7-8026-000000000000,2423,2258,white_win,win,timeout,8/8/4r3/8/3p4/pP1pk2P/P2Rb2K/8 b - - 1 51,https://www.chess.com/openings/Sicilian-Defense-Westerinen-Attack-3...Nc6-4.Bb2-d5-5.exd5,1770743581,1-0,Adrian-thorsen won on time
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390799,tuongminhcute,nmchesstoimpress,f4e010a8-040b-11e8-8032-000000000000,1133a5b8-2aea-11dd-801a-000000000000,2418,2217,white_win,win,timeout,8/5k2/6p1/5p1p/3Kp3/6P1/1P5P/8 b - - 1 50,https://www.chess.com/openings/Queens-Gambit-Declined-Catalan-Opening...8.a4-Bd7-9.Qxc4-Bc6,1770743504,1-0,tuongminhcute won on time
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390801,mcwzpk,mateoreyes,c477fcf8-951f-11ea-9678-a7ff2d0476cd,69ad05a2-1813-11e2-8024-000000000000,2146,2416,white_loss,resigned,win,4R3/4r3/4k3/2bp4/4pp2/8/2PK4/8 w - - 2 65,https://www.chess.com/openings/Sicilian-Defense-Open-Najdorf-Adams-Attack-6...e5,1770743511,0-1,MateoReyes won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390803,hilleltoledo,viper_108,05befc68-6869-11ea-8851-a953e4176412,bc42ab54-e957-11f0-9bb8-938ac6183e73,2409,2151,white_win,win,resigned,4k2r/5p2/2B1pP2/p3r1p1/6P1/1PNR2K1/P7/8 b - - 1 42,https://www.chess.com/openings/Sicilian-Defense...4.Bg2-g6-5.O-O-Bg7-6.c3,1770743397,1-0,hilleltoledo won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390805,saara_sunea,gabrielcarckeno,549341c6-a104-11f0-92f7-c1815bd0cc0e,9ff39856-60da-11eb-8d1d-3bbc17e0729e,2169,2392,white_win,win,checkmated,3r2k1/3r1pQ1/1p4p1/n1Pn4/7P/1P6/1B3PP1/4R1K1 b - - 0 32,https://www.chess.com/openings/French-Defense-Exchange-Variation...5.Bd3-c5-6.O-O-c4,1770743377,1-0,saara_sunea won by checkmate
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390807,eugenefurman,timur_nurzhanov,8e913442-3e47-11e7-8054-000000000000,189cab5c-5f93-11e5-8042-000000000000,2143,2385,white_loss,resigned,win,4r1k1/5p2/p3Nqp1/1p1P4/5P2/3QK1P1/8/8 w - - 1 33,https://www.chess.com/openings/Caro-Kann-Defense-Panov-Attack...8.Bc4-Nc6-9.O-O-O-O,1770743408,0-1,Timur_Nurzhanov won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390809,ivandrade10,sevilplayschess,7a721e1a-6156-11e0-8031-000000000000,6b004be0-fad5-11f0-bc78-8f00472083a5,2386,2107,white_win,win,resigned,4Qbk1/5p1p/3p2pP/p2P1qP1/P1N2P2/1P6/2P5/1K1R4 b - - 0 37,https://www.chess.com/openings/Sicilian-Defense-Open-Najdorf-English-Attack...11.g4-b5-12.g5-Nh5,1770743420,1-0,ivandrade10 won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390811,gobiquanvo,magnusshawa_chess,ab7c13de-d75d-11f0-a393-5b675b507534,391bc7d2-55cc-11e8-8018-000000000000,2383,2010,white_win,win,resigned,r7/2p4k/2Qn2pp/2P1B3/8/6Pb/PP3P1P/R5K1 b - - 0 28,https://www.chess.com/openings/Kings-Indian-Defense-Fianchetto-Debrecen-Classical-Main-Line-8.e4,1770743286,1-0,GobiQuanvo won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390813,jazz_0607,navyblue1,08cd29f6-80d6-11ed-8566-f5481520f57b,6ab3e5b4-ff5b-11ea-9500-07413d4bad1b,1608,2371,white_loss,resigned,win,8/6p1/p7/4pk2/8/6r1/P1K3p1/6R1 w - - 4 45,https://www.chess.com/openings/Sicilian-Defense-Open-Najdorf-English-Attack...9.Qd2-h5-10.O-O-O-Nbd7-11.Kb1,1770743441,0-1,Navyblue1 won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390815,venemycin,danifv,a6d9558a-9aa6-11e9-a07f-8536095aa12f,478c1540-43b6-11ea-a20d-b7f7b2325117,2415,2375,white_loss,timeout,win,8/8/6r1/8/2kp3R/8/5K1P/8 w - - 0 58,https://www.chess.com/openings/Kings-Indian-Defense-Orthodox-Variation-6...Bg4-7.O-O,1770743583,0-1,danifv won on time
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390817,taglit,xyloxia,d660f3bc-8840-11df-8057-000000000000,6d42da3a-af7b-11f0-966f-7f0caa36b7ac,2373,2406,white_win,win,timeout,8/8/3pB3/2pP4/2P5/1P4p1/Q5K1/3kbR2 b - - 10 54,https://www.chess.com/openings/English-Defense,1770743564,1-0,taglit won on time
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390819,jan2404,matvii_b,28960378-4bef-11e3-802a-000000000000,16c62aea-20b8-11ed-b9ec-25a1b9bdc902,2291,2395,white_win,win,resigned,2r1k3/p2R3R/np2P1p1/3p4/3P4/P7/6PP/4K3 b - - 0 28,https://www.chess.com/openings/French-Defense-Winawer-Variation-4.Qd3,1770743438,1-0,JAN2404 won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390821,ludin-esteban-jaimes-gonz,eloist,0d66e496-c6f8-11f0-8a62-6f8c36afc1fe,4502ec1a-9c9b-11e6-803a-000000000000,2291,2494,white_loss,resigned,win,3r4/pp6/4nk1p/3Q1p2/P5qP/1P6/5R2/5K2 w - - 1 41,https://www.chess.com/openings/French-Defense-Advance-Wade-Variation,1770743504,0-1,Eloist won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390823,lucasderetti,thesmallergreek,19a94234-e3d9-11e9-8e16-97457cb5df4b,c38d71aa-148c-11f0-b68f-51cb7fe45497,2294,2238,white_loss,resigned,win,8/q6p/3k1pp1/8/6PP/7K/8/8 w - - 0 60,https://www.chess.com/openings/Modern-Defense-Three-Pawns-Attack-3...d6-4.Nf3,1770743480,0-1,thesmallergreek won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390825,shirovin,titandjebel,fafeee38-e21a-11e5-8046-000000000000,f5c909c4-f2c5-11ef-ba72-d96686e2c4fb,2130,2281,white_win,win,resigned,6k1/5p1p/1P4p1/4p1P1/4P3/2r4P/1RBKnP2/8 b - - 2 36,https://www.chess.com/openings/English-Opening-Agincourt-Wimpey-System-5...Nc6,1770743488,1-0,shirovin won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,6,1,https://www.chess.com/game/live/165056390827,pamapseba,b_griffin,15d1a202-406b-11ef-a881-3f423b454e74,3bb0fcbe-80b0-11e4-8022-000000000000,2099,2270,white_loss,resigned,win,r5k1/6p1/3p3p/1PpPp3/2P5/r1B1nPP1/2R3K1/1R6 w - - 9 41,https://www.chess.com/openings/Indian-Game-Knights-Variation...4.Bg2-Bd6-5.O-O-O-O-6.c4,1770743446,0-1,B_Griffin won by resignation
